"Brand_Reg","Model_No","SoldIn","screensize","Screen_Tech","Avg_mode_power","Star Rating Index","Submit_ID","Screensize_inches"
"HISENSE","75Q7QAU","Australia,New Zealand",189.34,"LCD (LED)",122.25,6.011546682493634,168853,75
"HISENSE","75Q7QNZ","Australia,New Zealand",189.34,"LCD (LED)",122.25,6.011546682493634,168853,75
"SKYWORTH","75Q6600H","Australia,Fiji,New Zealand",189.338,"LCD (LED)",147.3,5.170195815718926,169546,75
"LG","75QNED7SSQA","Australia,New Zealand",189.275,"LCD (LED)",130,6.119827201301709,148262,75
"LG","75QNED9#### (# can be A-Z, 0-9 or ""-"" or “.�? or blank)","Australia,Fiji,New Zealand",189.34,"LCD (LED)",190.2,3.7720858059026012,167828,75
"LG","75QNED9MA6A","Australia,New Zealand",189.275,"LCD (LED)",153,5.392921074375575,166476,75
"LG","75QNED9MASA","Australia,New Zealand",189.275,"LCD (LED)",153,5.392921074375575,166477,75
"LG","75QNED70A6A","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,169009,75
"LG","75QNED70ASA","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,169010,75
"LG","75QNED70B6A","Australia,New Zealand",189.275,"LCD (LED)",132,6.054540009525432,174994,75
"LG","75QNED70BSA","Australia,New Zealand",189.275,"LCD (LED)",132,6.054540009525432,174995,75
"LG","75QNED75SRA","Australia,New Zealand",189.275,"LCD (LED)",126,6.263015743468501,153954,75
"LG","75QNED80A6A","Australia,New Zealand",189.275,"LCD (LED)",106,7.033755235828371,166060,75
"LG","75QNED80B6A","Australia,New Zealand",189.275,"LCD (LED)",166,5.032373005790869,175251,75
"LG","75QNED80BSA","Australia,New Zealand",189.275,"LCD (LED)",166,5.032373005790869,175252,75
"LG","75QNED80SQA","Australia,New Zealand",189.275,"LCD (LED)",134,5.981072460590566,143475,75
"LG","75QNED80T6A","Australia,New Zealand",189.275,"LCD (LED)",126,6.263015743468501,158188,75
"LG","75QNED81ASA","Australia,New Zealand",189.275,"LCD (LED)",106,7.033755235828371,166061,75
"LG","75QNED81SRA","Australia,New Zealand",189.275,"LCD (LED)",134,5.981072460590566,151452,75
"LG","75QNED81TSA","Australia,New Zealand",189.275,"LCD (LED)",126,6.263015743468501,158189,75
"LG","75QNED82ASA","Australia,New Zealand",189.275,"LCD (LED)",106,7.033755235828371,166344,75
"LG","75QNED82BSA","Australia,New Zealand",189.275,"LCD (LED)",148,5.5390672901039455,176934,75
"LG","75QNED85SQA","Australia,New Zealand",189.275,"LCD (LED)",160,5.189895201395687,144916,75
"LG","75QNED86A6A","Australia,New Zealand",189.275,"LCD (LED)",106,7.033755235828371,167435,75
"LG","75QNED86ASA","Australia,New Zealand",189.275,"LCD (LED)",106,7.033755235828371,166062,75
"LG","75QNED86BSA","Australia,New Zealand",189.275,"LCD (LED)",105,7.068450274551286,174772,75
"LG","75QNED86SRA","Australia,New Zealand",189.275,"LCD (LED)",150,5.481664966724477,152106,75
"LG","75QNED86T6A","Australia,New Zealand",189.275,"LCD (LED)",134,5.981072460590566,158944,75
"LG","75QNED86TSA","Australia,New Zealand",189.275,"LCD (LED)",134,5.981072460590566,158857,75
"LG","75QNED87B6A","Australia,New Zealand",189.275,"LCD (LED)",105,7.068450274551286,174773,75
"LG","75QNED90BSA","Australia,Fiji,New Zealand",189.34,"LCD (LED)",157.2,4.798574289378539,179083,75
"LG","75QNED91SQA","Australia,New Zealand",189.275,"LCD (LED)",158,5.25139078204,143273,75
"LG","75QNED91T6A","Australia,New Zealand",189.275,"LCD (LED)",150,5.481664966724477,158949,75
"LG","75QNED91TSA","Australia,New Zealand",189.275,"LCD (LED)",150,5.481664966724477,158858,75
"LG","75QNED92A6A","Australia,Fiji,New Zealand",189.34,"LCD (LED)",190.2,3.7720858059026012,167828,75
"LG","75QNED92ASA","Australia,Fiji,New Zealand",189.34,"LCD (LED)",190.2,3.7720858059026012,167828,75
"LG","75QNED92AUA","Australia,Fiji,New Zealand",189.34,"LCD (LED)",190.2,3.7720858059026012,167828,75
"LG","75QNED93A6A","Australia,Fiji,New Zealand",189.34,"LCD (LED)",190.2,3.7720858059026012,167828,75
"LG","75QNED93AKA","Australia,Fiji,New Zealand",189.34,"LCD (LED)",190.2,3.7720858059026012,167828,75
"LG","75QNED93ASA","Australia,Fiji,New Zealand",189.34,"LCD (LED)",190.2,3.7720858059026012,167828,75
"LG","75QNED96SQA","Australia,New Zealand",189.275,"LCD (LED)",172,4.873081208156259,143477,75
"LG","75QNED99SQB","Australia,New Zealand",189.275,"LCD (LED)",232,3.536097167305912,144186,75
"LG","75QNED756RA","Australia,New Zealand",189.275,"LCD (LED)",130,6.119827201301709,153955,75
"LG","75QNED806QA","Australia,New Zealand",189.275,"LCD (LED)",134,5.981072460590566,143476,75
"LG","75QNED816RA","Australia,New Zealand",189.275,"LCD (LED)",134,5.981072460590566,151453,75
"LG","75QNED866QA","Australia,New Zealand",189.275,"LCD (LED)",160,5.189895201395687,144917,75
"LG","75QNED866RA","Australia,New Zealand",189.275,"LCD (LED)",150,5.481664966724477,152107,75
"LG","75QNED866RE","Australia,New Zealand",189.275,"LCD (LED)",150,5.481664966724477,153909,75
"LG","75QNED916QA","Australia,New Zealand",189.275,"LCD (LED)",158,5.25139078204,143274,75
"LG","75QNED966QA","Australia,New Zealand",189.275,"LCD (LED)",172,4.873081208156259,144327,75
"LG","75QNED996QB","Australia,New Zealand",189.275,"LCD (LED)",232,3.536097167305912,144187,75
"HISENSE","75S7 Series","Australia,New Zealand",189.34,"LCD (LED)",123.02,6.011546682493634,169505,75
"HISENSE","75S7QAU","Australia,New Zealand",189.34,"LCD (LED)",123.02,6.011546682493634,169505,75
"HISENSE","75S7QNZ","Australia,New Zealand",189.34,"LCD (LED)",123.02,6.011546682493634,169505,75
"HISENSE","75S7SAU","Australia,New Zealand",189.34,"LCD (LED)",123.02,6.011546682493634,169505,75
"HISENSE","75S7SNZ","Australia,New Zealand",189.34,"LCD (LED)",123.02,6.011546682493634,169505,75
"DREAME","75S100","Australia,Fiji,New Zealand",189.34,"LCD (LED)",172.374,4.701749717987907,179677,75
"SPARK ELECTRONICS","75SPA-Outdoor-TV","Australia,Fiji,New Zealand",138.783,"LCD (LED)",114.75,4.064055082166185,174511,55
"KOGAN","75T96 series","Australia,Fiji,New Zealand",189.34,"LCD (LED)",180,4.533886643683078,162237,75
"HISENSE","75U6K series","Australia,New Zealand",189.274,"LCD (LED)",154.66,5.0992865182334395,155585,75
"HISENSE","75U6KAU","Australia,New Zealand",189.274,"LCD (LED)",154.66,5.0992865182334395,155585,75
"HISENSE","75U6KNZ","Australia,New Zealand",189.274,"LCD (LED)",154.66,5.0992865182334395,155585,75
"HISENSE","75U6N series","Australia,New Zealand",189.34,"LCD (LED)",133.76,5.509240824730889,161763,75
"HISENSE","75U6NAU","Australia,New Zealand",189.34,"LCD (LED)",133.76,5.509240824730889,161763,75
"HISENSE","75U6NNZ","Australia,New Zealand",189.34,"LCD (LED)",133.76,5.509240824730889,161763,75
"HISENSE","75U6Q PRO series","Australia",189.34,"LCD (LED)",133.21,5.575266624832269,169502,75
"HISENSE","75U6QAU PRO","Australia",189.34,"LCD (LED)",133.21,5.575266624832269,169502,75
"HISENSE","75U6QNZ PRO","Australia",189.34,"LCD (LED)",133.21,5.575266624832269,169502,75
"HISENSE","75U6S series","Australia,New Zealand",189.34,"LCD (LED)",142.6,5.517441046813487,178755,75
"HISENSE","75U6SAU","Australia,New Zealand",189.34,"LCD (LED)",142.6,5.517441046813487,178755,75
"HISENSE","75U6SNZ","Australia,New Zealand",189.34,"LCD (LED)",142.6,5.517441046813487,178755,75
"HISENSE","75U7H series","Australia,New Zealand",189.274,"LCD (LED)",148.69,5.0992865182334395,148085,75
"HISENSE","75U7HAU","Australia,New Zealand",189.274,"LCD (LED)",148.69,5.0992865182334395,148085,75
"HISENSE","75U7HNZ","Australia,New Zealand",189.274,"LCD (LED)",148.69,5.0992865182334395,148085,75
"HISENSE","75U7K series","Australia,New Zealand",189.34,"LCD (LED)",157.47,5.0060513781658935,154729,75
"HISENSE","75U7KAU","Australia,New Zealand",189.34,"LCD (LED)",157.47,5.0060513781658935,154729,75
"HISENSE","75U7KNZ","Australia,New Zealand",189.34,"LCD (LED)",157.47,5.0060513781658935,154729,75
"HISENSE","75U7N series","Australia,New Zealand",189.34,"LCD (LED)",156.29,4.674465492961469,159233,75
"HISENSE","75U7NAU","Australia,New Zealand",189.34,"LCD (LED)",156.29,4.674465492961469,159233,75
"HISENSE","75U7NNZ","Australia,New Zealand",189.34,"LCD (LED)",156.29,4.674465492961469,159233,75
"HISENSE","75U7Q series","Australia,New Zealand",189.34,"LCD (LED)",145.91,5.254455621142558,167841,75
"HISENSE","75U7QAU","Australia,New Zealand",189.34,"LCD (LED)",145.91,5.254455621142558,167841,75
"HISENSE","75U7QNZ","Australia,New Zealand",189.34,"LCD (LED)",145.91,5.254455621142558,167841,75
"HISENSE","75U7S series","Australia,New Zealand",189.34,"LCD (LED)",135.5,5.727480430499471,178194,75
"HISENSE","75U7SAU","Australia,New Zealand",189.34,"LCD (LED)",135.5,5.727480430499471,178194,75
"HISENSE","75U7SNZ","Australia,New Zealand",189.34,"LCD (LED)",135.5,5.727480430499471,178194,75
"HISENSE","75U8K series","Australia,New Zealand",189.34,"LCD (LED)",161.33,4.8125787386432854,155362,75
"HISENSE","75U8KAU","Australia,New Zealand",189.34,"LCD (LED)",161.33,4.8125787386432854,155362,75
"HISENSE","75U8KNZ","Australia,New Zealand",189.34,"LCD (LED)",161.33,4.8125787386432854,155362,75
"HISENSE","75U8NAU","Australia",189.34,"LCD (LED)",177.17,4.277735778003507,162656,75
"HISENSE","75U8Q Series","Australia,New Zealand",189.34,"LCD (LED)",169.46,4.5404818179679225,168985,75
"HISENSE","75U8QAU","Australia,New Zealand",189.34,"LCD (LED)",169.46,4.5404818179679225,168985,75
"HISENSE","75U8QNZ","Australia,New Zealand",189.34,"LCD (LED)",169.46,4.5404818179679225,168985,75
"HISENSE","75U80HAU","Australia,New Zealand",189.274,"LCD (LED)",243.11,3.0089292588902365,149243,75
"HISENSE","75U85 Series","Australia,New Zealand",189.34,"LCD (LED)",141.6,5.501055580231206,178204,75
"HISENSE","75U85AU","Australia,New Zealand",189.34,"LCD (LED)",141.6,5.501055580231206,178204,75
"HISENSE","75U85NZ","Australia,New Zealand",189.34,"LCD (LED)",141.6,5.501055580231206,178204,75
"LG","75UA841C0SA","Australia,Fiji,New Zealand",189.275,"LCD (LED)",137,5.890899999495833,172399,75
"LG","75UA841CPSA","Australia,Fiji,New Zealand",189.275,"LCD (LED)",137,5.890899999495833,172399,75
"LG","75UA8450PSA","Australia,Fiji,New Zealand",189.275,"LCD (LED)",137,5.890899999495833,167432,75
"LG","75UK762H0LB","Australia,New Zealand",189.275,"LCD (LED)",150,5.481664966724477,179216,75
"LG","75UK767H0LB","Australia,New Zealand",189.275,"LCD (LED)",147,5.5722017857297095,172238,75
"LG","75UK767H5LB","Australia,New Zealand",189.275,"LCD (LED)",147,5.5722017857297095,180430,75
"LG","75UM767H0LD","Australia,New Zealand",189.275,"LCD (LED)",70,8.873914883187542,154720,75
"LG","75UP751C0VC","Australia,New Zealand",189.275,"LCD (LED)",171,4.894472275585927,144613,75
"LG","75UP801C0TB","Australia,New Zealand",189.275,"LCD (LED)",169,4.95201939210664,143888,75
"LG","75UQ801C0LB","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,147184,75
"LG","75UQ901C0SD","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,149437,75
"LG","75UQ9000PSD","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,143553,75
"LG","75UQ80006LB","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,144188,75
"LG","75UQ91006LA","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,143554,75
"HISENSE","75UR8S series","Australia,New Zealand",189.34,"LCD (LED)",135.5,5.676165899021606,179175,75
"HISENSE","75UR8SAU","Australia,New Zealand",189.34,"LCD (LED)",135.5,5.676165899021606,179175,75
"HISENSE","75UR8SNZ","Australia,New Zealand",189.34,"LCD (LED)",135.5,5.676165899021606,179175,75
"HISENSE","75UR9S Series","Australia,New Zealand",189.34,"LCD (LED)",135.5,5.736090270069463,178202,75
"HISENSE","75UR9SAU","Australia,New Zealand",189.34,"LCD (LED)",135.5,5.736090270069463,178202,75
"HISENSE","75UR9SNZ","Australia,New Zealand",189.34,"LCD (LED)",135.5,5.736090270069463,178202,75
"LG","75UR765H0VC","Australia,New Zealand",189.275,"LCD (LED)",140,5.785034758827632,147711,75
"LG","75UR801C0LJ","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,153587,75
"LG","75UR801C0SB","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,153588,75
"LG","75UR8050PSB","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,151638,75
"LG","75UR80006LJ","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,152180,75
"LG","75UR81006LJ","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,152181,75
"LG","75UT801C0SB","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,162904,75
"LG","75UT811C0LA","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,162906,75
"LG","75UT8050PSB","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,158848,75
"LG","75UT80506LA","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,162457,75
"LG","75UT81006LA","Australia,New Zealand",189.275,"LCD (LED)",165,5.054540009525431,158849,75
"LG","75UT90506LB","Australia,New Zealand",189.275,"LCD (LED)",126,6.263015743468501,159967,75
"HISENSE","75UX series","Australia,New Zealand",189.34,"LCD (LED)",181.25,4.283964298975181,156284,75
"HISENSE","75UXAU","Australia,New Zealand",189.34,"LCD (LED)",181.25,4.283964298975181,156284,75
"HISENSE","75UXNZ","Australia,New Zealand",189.34,"LCD (LED)",181.25,4.283964298975181,156284,75
"SKYWORTH","75V75","Australia,Fiji,New Zealand",189.338,"LCD (LED)",105.7,6.801277579264537,180495,75
"TCL","75X11L","Australia,Fiji,New Zealand",189.306,"LCD (LED)",211.6,3.516273919935741,176927,75
"COOCAA","75X66CH","Fiji,New Zealand",189.338,"LCD (LED)",105.7,6.801277579264537,176477,75
"COOCAA","75X66CH-A","Australia,Fiji,New Zealand",189.338,"LCD (LED)",105.7,6.801277579264537,181462,75
"SKYWORTH","75X66H","Australia,Fiji,New Zealand",189.338,"LCD (LED)",105.7,6.801277579264537,180495,75
"SKYWORTH","75X6600H","Australia,Fiji,New Zealand",189.338,"LCD (LED)",105.7,6.801277579264537,180495,75
"SKYWORTH","75X series","Australia,Fiji,New Zealand",189.338,"LCD (LED)",105.7,6.801277579264537,180495,75
"TOSHIBA","75Z670MP","Australia,New Zealand",189.34,"LCD (LED)",144.63,5.2855227827737865,155113,75
"TOSHIBA","75Z670RP","Australia",189.34,"LCD (LED)",121.59,6.011546682493634,168246,75
"TOSHIBA","75Z670SP","Australia",189.34,"LCD (LED)",117.42,6.384019497508897,178438,75
"TOSHIBA","75Z770","Australia",189.34,"LCD (LED)",137.3,5.501055580231206,169093,75
"TOSHIBA","75Z770RP","Australia",189.34,"LCD (LED)",137.3,5.501055580231206,169093,75
"TOSHIBA","75Z770SP","Australia",189.34,"LCD (LED)",137.3,5.501055580231206,169093,75
"TOSHIBA","75Z870MP","Australia,New Zealand",189.274,"LCD (LED)",199.04,4.0089292588902365,154889,75
"TOSHIBA","75Z870NP","Australia,New Zealand",189.34,"LCD (LED)",169.46,4.514159157162802,162080,75
"PHILIPS","77OLED720/79","Australia,New Zealand",198.546,"OLED",188.5,4.265319907748774,166046,78
"TCL","85A300W","Australia,Fiji,New Zealand",214.783,"LCD (LED)",143.6,6.1810066679482025,163739,85
"PHILIPS","85BFL2214/97","Australia,Fiji,New Zealand",214.783,"LCD (LED)",114.6,7.3426024192183235,164999,85
"TCL","85C6K","Australia,Fiji,New Zealand",214.783,"LCD (LED)",175.2,5.074722948442811,166357,85
"TCL","85C6L","Australia,Fiji,New Zealand",214.783,"LCD (LED)",124.9,6.530385088299385,177484,85
"TCL","85C7K","Australia,Fiji,New Zealand",214.783,"LCD (LED)",175.2,5.074722948442811,166353,85
"TCL","85C7L","Australia,Fiji,New Zealand",214.783,"LCD (LED)",193.2,5.074722948442811,176899,85
"TCL","85C8L","Australia,Fiji,New Zealand",214.783,"LCD (LED)",190.4,5.0630677530103645,176392,85
"TOSHIBA","85C350","Australia",214.783,"LCD (LED)",155.84,6.005242174991583,169329,85
"TOSHIBA","85C350NP","Australia,New Zealand",214.783,"LCD (LED)",150.59,6.18848193259678,160557,85
"TOSHIBA","85C350RP","Australia",214.783,"LCD (LED)",155.84,6.005242174991583,169329,85
"TOSHIBA","85C350SP","Australia",214.783,"LCD (LED)",155.84,6.005242174991583,169329,85
"TCL","85C655","Australia,Fiji,New Zealand",214.783,"LCD (LED)",191,4.673133217698123,159829,85
"TCL","85C745 Pro","Australia,Fiji,New Zealand",214.783,"LCD (LED)",160.8,5.181006667948202,162059,85
"TCL","85C755","Australia,Fiji,New Zealand",214.783,"LCD (LED)",148.2,5.753881710749156,159920,85
"TCL","85C855","Australia,Fiji,New Zealand",214.783,"LCD (LED)",212.4,4.169072119968664,159833,85
"COOCAA","85G6500H","Australia,Fiji,New Zealand",214.734,"LCD (LED)",143.6,6.526273355115518,172740,85
"CHIQ","85M810M","Australia,Fiji,New Zealand",214.783,"LCD (LED)",227.8,4.510726171643211,180485,85
"LG","85NU85CB6LA","Australia,New Zealand",214.783,"LCD (LED)",155,6.426625401593877,177816,85
"LG","85NU85CBPSA","Australia,New Zealand",214.783,"LCD (LED)",155,6.426625401593877,177818,85
"LG","85NU805BPSB","Australia,Fiji,New Zealand",214.783,"LCD",160,6.286812394800189,176250,85
"LG","85NU850B6LA","Australia,New Zealand",214.783,"LCD (LED)",155,6.426625401593877,175406,85
"LG","85NU855BPSA","Australia,New Zealand",214.783,"LCD (LED)",155,6.426625401593877,175407,85
"TCL","85P7K","Australia,Fiji,New Zealand",214.783,"LCD (LED)",186.5,4.748452975842131,167604,85
"TCL","85P7LS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",186.5,4.748452975842131,176916,85
"PHILIPS","85PQT7931/79","Australia,Fiji,New Zealand",214.783,"LCD (LED)",138.8,6.498202399772786,181419,85
"PHILIPS","85PUT7231/75","Australia,Fiji,New Zealand",214.783,"LCD (LED)",146.7,6.248737228482154,180627,85
"HISENSE","85Q6N series","Australia,New Zealand",214.783,"LCD (LED)",172.13,5.515874271138391,161772,85
"HISENSE","85Q6NAU","Australia,New Zealand",214.783,"LCD (LED)",172.13,5.515874271138391,161772,85
"HISENSE","85Q6NNZ","Australia,New Zealand",214.783,"LCD (LED)",172.13,5.515874271138391,161772,85
"HISENSE","85Q6Q series","Australia,New Zealand",214.783,"LCD (LED)",177.89,5.503015094115111,167839,85
"HISENSE","85Q6QAU","Australia,New Zealand",214.783,"LCD (LED)",177.89,5.503015094115111,167839,85
"HISENSE","85Q6QNZ","Australia,New Zealand",214.783,"LCD (LED)",177.89,5.503015094115111,167839,85
"HISENSE","85Q6S series","Australia,New Zealand",214.783,"LCD (LED)",129.96,7.007037975503581,178190,85
"HISENSE","85Q6SAU","Australia,New Zealand",214.783,"LCD (LED)",129.96,7.007037975503581,178190,85
"HISENSE","85Q6SNZ","Australia,New Zealand",214.783,"LCD (LED)",129.96,7.007037975503581,178190,85
"SAMSUNG","85Q7F","Australia,Fiji,New Zealand",214.783,"LCD (LED)",187,5.580729529214643,167371,85
"HISENSE","85Q7Q series","Australia,New Zealand",214.783,"LCD (LED)",175.06,5.503015094115111,168854,85
"HISENSE","85Q7QAU","Australia,New Zealand",214.783,"LCD (LED)",175.06,5.503015094115111,168854,85
"HISENSE","85Q7QNZ","Australia,New Zealand",214.783,"LCD (LED)",175.06,5.503015094115111,168854,85
"SKYWORTH","85Q6600H","Australia,Fiji,New Zealand",217.425,"LCD (LED)",181.9,5.408125730182616,169169,86
"LG","85QNED9#### (# can be A-Z, 0-9 or ""-"" or ""."" or blank)","Australia,Fiji,New Zealand",214.783,"LCD (LED)",225.8,4.112224590866406,167844,85
"LG","85QNED70B6A","Australia,New Zealand",214.783,"LCD (LED)",158,6.3406670185759655,175253,85
"LG","85QNED70BSA","Australia,New Zealand",214.783,"LCD (LED)",158,6.3406670185759655,175254,85
"LG","85QNED80B6A","Australia,New Zealand",214.783,"LCD (LED)",212,5.028282946146018,175012,85
"LG","85QNED80BSA","Australia,New Zealand",214.783,"LCD (LED)",212,5.028282946146018,175013,85
"LG","85QNED82BSA","Australia,New Zealand",214.783,"LCD (LED)",183,5.686490664599829,176935,85
"LG","85QNED90BSA","Australia,Fiji,New Zealand",214.783,"LCD (LED)",199.5,4.759317029933,179085,85
"LG","85QNED92A6A","Australia,Fiji,New Zealand",214.783,"LCD (LED)",225.8,4.112224590866406,167844,85
"LG","85QNED92ASA","Australia,Fiji,New Zealand",214.783,"LCD (LED)",225.8,4.112224590866406,167844,85
"LG","85QNED92AUA","Australia,Fiji,New Zealand",214.783,"LCD (LED)",225.8,4.112224590866406,167844,85
"LG","85QNED93A6A","Australia,Fiji,New Zealand",214.783,"LCD (LED)",225.8,4.112224590866406,167844,85
"LG","85QNED93AKA","Australia,Fiji,New Zealand",214.783,"LCD (LED)",225.8,4.112224590866406,167844,85
"LG","85QNED93ASA","Australia,Fiji,New Zealand",214.783,"LCD (LED)",225.8,4.112224590866406,167844,85
"HISENSE","85U6N series","Australia,New Zealand",214.783,"LCD (LED)",189.93,5.005242174991583,161764,85
"HISENSE","85U6NAU","Australia,New Zealand",214.783,"LCD (LED)",189.93,5.005242174991583,161764,85
"HISENSE","85U6NNZ","Australia,New Zealand",214.783,"LCD (LED)",189.93,5.005242174991583,161764,85
"HISENSE","85U6Q PRO series","Australia,New Zealand",214.783,"LCD (LED)",154.51,6.048541256927103,169503,85
"HISENSE","85U6QAU PRO","Australia,New Zealand",214.783,"LCD (LED)",154.51,6.048541256927103,169503,85
"HISENSE","85U6QNZ PRO","Australia,New Zealand",214.783,"LCD (LED)",154.51,6.048541256927103,169503,85
"HISENSE","85U6S series","Australia,New Zealand",214.783,"LCD (LED)",161.54,6.012429698774048,178756,85
"HISENSE","85U6SAU","Australia,New Zealand",214.783,"LCD (LED)",161.54,6.012429698774048,178756,85
"HISENSE","85U6SNZ","Australia,New Zealand",214.783,"LCD (LED)",161.54,6.012429698774048,178756,85
"HISENSE","85U7H series","Australia,New Zealand",214.783,"LCD (LED)",214.94,4.5261882460425475,148086,85
"HISENSE","85U7HAU","Australia,New Zealand",214.783,"LCD (LED)",214.94,4.5261882460425475,148086,85
"HISENSE","85U7HNZ","Australia,New Zealand",214.783,"LCD (LED)",214.94,4.5261882460425475,148086,85
"HISENSE","85U7K series","Australia,New Zealand",214.783,"LCD (LED)",217.19,4.572897158824071,154730,85
"HISENSE","85U7KAU","Australia,New Zealand",214.783,"LCD (LED)",217.19,4.572897158824071,154730,85
"HISENSE","85U7KNZ","Australia,New Zealand",214.783,"LCD (LED)",217.19,4.572897158824071,154730,85
"HISENSE","85U7N series","Australia,New Zealand",214.783,"LCD (LED)",204.59,4.732206117741302,160985,85
"HISENSE","85U7NAU","Australia,New Zealand",214.783,"LCD (LED)",204.59,4.732206117741302,160985,85
"HISENSE","85U7NNZ","Australia,New Zealand",214.783,"LCD (LED)",204.59,4.732206117741302,160985,85
"HISENSE","85U7Q series","Australia,New Zealand",214.783,"LCD (LED)",186.38,5.1275497304968605,167842,85
"HISENSE","85U7QAU","Australia,New Zealand",214.783,"LCD (LED)",186.38,5.1275497304968605,167842,85
"HISENSE","85U7QNZ","Australia,New Zealand",214.783,"LCD (LED)",186.38,5.1275497304968605,167842,85
"HISENSE","85U7S series","Australia,New Zealand",214.783,"LCD (LED)",174.17,5.5676831732240135,178193,85
"HISENSE","85U7SAU","Australia,New Zealand",214.783,"LCD (LED)",174.17,5.5676831732240135,178193,85
"HISENSE","85U7SNZ","Australia,New Zealand",214.783,"LCD (LED)",174.17,5.5676831732240135,178193,85
"HISENSE","85U8NAU","Australia",214.783,"LCD (LED)",262.49,3.5510390682319684,162654,85
"HISENSE","85U8Q","Australia,New Zealand",214.783,"LCD (LED)",191.41,5.005242174991583,168986,85
"HISENSE","85U8QAU","Australia,New Zealand",214.783,"LCD (LED)",191.41,5.005242174991583,168986,85
"HISENSE","85U8QNZ","Australia,New Zealand",214.783,"LCD (LED)",191.41,5.005242174991583,168986,85
"HISENSE","85U85","Australia,New Zealand",214.783,"LCD (LED)",187.48,5.0225116380493064,178205,85
"HISENSE","85U85AU","Australia,New Zealand",214.783,"LCD (LED)",187.48,5.0225116380493064,178205,85
"HISENSE","85U85NZ","Australia,New Zealand",214.783,"LCD (LED)",187.48,5.0225116380493064,178205,85
"HISENSE","85UR8S series","Australia,New Zealand",214.783,"LCD (LED)",176.98,5.639912753358164,179176,85
"HISENSE","85UR8SAU","Australia,New Zealand",214.783,"LCD (LED)",176.98,5.639912753358164,179176,85
"HISENSE","85UR8SNZ","Australia,New Zealand",214.783,"LCD (LED)",176.98,5.639912753358164,179176,85
"HISENSE","85UR9S","Australia,New Zealand",214.783,"LCD (LED)",182.87,5.503015094115111,178203,85
"HISENSE","85UR9SAU","Australia,New Zealand",214.783,"LCD (LED)",182.87,5.503015094115111,178203,85
"HISENSE","85UR9SNZ","Australia,New Zealand",214.783,"LCD (LED)",182.87,5.503015094115111,178203,85
"HISENSE","85UX series","Australia,New Zealand",214.783,"LCD (LED)",202.84,5.005242174991583,156285,85
"HISENSE","85UXAU","Australia,New Zealand",214.783,"LCD (LED)",202.84,5.005242174991583,156285,85
"HISENSE","85UXNZ","Australia,New Zealand",214.783,"LCD (LED)",202.84,5.005242174991583,156285,85
"TCL","85X11K","Australia,Fiji,New Zealand",214.783,"LCD (LED)",239.2,3.9823192599593313,168795,85
"TCL","85X11L","Australia,Fiji,New Zealand",214.783,"LCD (LED)",290,3.184354044812373,176399,85
"TCL","85X925 PRO","Australia,Fiji,New Zealand",214.783,"LCD (LED)",408.9,1.6611986697185854,158940,85
"TOSHIBA","85Z670MP","Australia,New Zealand",214.783,"LCD (LED)",240.73,4.005242174991582,155565,85
"TOSHIBA","85Z670RP","Australia",214.783,"LCD (LED)",171.81,5.5676831732240135,168247,85
"TOSHIBA","85Z670SP","Australia",214.783,"LCD (LED)",155.83,6.18848193259678,178439,85
"TOSHIBA","85Z770","Australia,New Zealand",214.783,"LCD (LED)",167.13,5.713325595788098,169094,85
"TOSHIBA","85Z770RP","Australia,New Zealand",214.783,"LCD (LED)",167.13,5.713325595788098,169094,85
"TOSHIBA","85Z770SP","Australia,New Zealand",214.783,"LCD (LED)",167.13,5.713325595788098,169094,85
"TOSHIBA","85Z870NP","Australia,New Zealand",214.783,"LCD (LED)",236.68,4.032905349977934,162081,85
"SPARK ELECTRONICS","86"" Patio","Australia,Fiji,New Zealand",217.474,"LCD",482.4,1.4405055371523754,174635,86
"SPARK ELECTRONICS","86"" Patio Pro","Australia,Fiji,New Zealand",217.474,"LCD",482.4,1.4405055371523754,174635,86
"SPARK ELECTRONICS","86"" Pavilion 2","Australia,Fiji,New Zealand",217.474,"LCD",482.4,1.4405055371523754,174635,86
"SPARK ELECTRONICS","86"" Pavilion 2 Pro","Australia,Fiji,New Zealand",217.474,"LCD",482.4,1.4405055371523754,174635,86
"LG","86MRGB86B6A","Australia,New Zealand",217.443,"LCD (LED)",146,6.8013086601785435,175701,86
