"Star Rating Index","Screensize_inches"
5.909219664479898,64
4.590608970758261,64
4.788218624299775,64
5.151517597589977,64
5.004572625934402,64
6.669523915577353,65
6.505049671825857,65
6.505049671825857,65
6.040859626768308,64
6.669523915577353,65
6.669523915577353,65
5.252227905908116,64
5.252227905908116,64
3.0702000714459654,64
3.2424609130459143,64
4.897938042835031,65
6.679352863107162,64
6.545559790559667,65
5.889802753064086,65
5.9015496015140485,65
6.451493545901406,65
4.8284525181425515,64
5.681650596552234,64
6.057174536739563,65
6.057174536739563,65
6.057174536739563,65
6.057174536739563,65
6.057174536739563,65
4.533671238807377,65
6.106106297063303,65
6.106106297063303,65
4.000233788824486,65
